timestamp,symbol,price,quantity,side,trader_id
28607704,MSFT,58.8000,100,SELL,26926
28607706,MSFT,58.4900,1800,SELL,26927
28608024,MSFT,50.0100,99,BUY,26975
28608027,MSFT,51.0000,10,BUY,26977
28608030,MSFT,45.0000,300,BUY,26979
28608353,MSFT,51.8000,1000,BUY,26994
28608414,MSFT,45.0000,15,BUY,26998
28617779,MSFT,53.5750,1200,BUY,27910
28634144,SUNW,4.5000,700,SELL,29479
28634147,SUNW,3.9500,400,SELL,29480
28634150,SUNW,4.1500,150,SELL,29481
28634470,SUNW,4.0000,500,SELL,29504
28634473,SUNW,10.0000,2850,SELL,29505
28634476,SUNW,4.0000,80,SELL,29506
28634539,SUNW,4.0500,5000,SELL,29516
28634542,SUNW,4.4800,3000,SELL,29517
28634545,SUNW,4.6100,2800,SELL,29518
28634548,SUNW,4.8000,300,SELL,29519
28634551,SUNW,3.7000,1000,SELL,29520
28634554,SUNW,6.5100,2000,SELL,29521
28634558,SUNW,4.2500,200,SELL,29522
28634561,SUNW,2.5000,200,BUY,29523
28634564,SUNW,4.6000,200,SELL,29524
28634567,SUNW,10.0000,1600,SELL,29525
28634571,SUNW,4.5000,200,SELL,29526
28634574,SUNW,4.5000,1500,SELL,29527
28634577,SUNW,4.7500,350,SELL,29528
28634580,SUNW,2.5000,1000,BUY,29529
28634910,SUNW,1.7000,300,BUY,29555
28634913,SUNW,6.0000,700,SELL,29556
28634916,SUNW,3.8600,300,SELL,29557
28634919,SUNW,3.7800,700,SELL,29558
28635239,SUNW,2.7500,1000,BUY,29580
28635243,SUNW,4.0000,50,SELL,29581
28635305,SUNW,5.5000,11000,SELL,29583
28635309,SUNW,4.4500,1000,SELL,29584
28635312,SUNW,3.6000,700,SELL,29585
28635316,SUNW,4.1100,300,SELL,29586
28635318,SUNW,4.5000,70,SELL,29587
28635322,SUNW,17.0000,200,SELL,29588
28635325,SUNW,4.0000,1100,SELL,29589
28635329,SUNW,6.0300,300,SELL,29590
28635331,SUNW,2.8000,1000,BUY,29591
28635335,SUNW,2.9000,165,BUY,29592
28635338,SUNW,28.0000,100,SELL,29593
28635341,SUNW,5.9700,100,SELL,29594
28635624,SUNW,6.3100,300,SELL,29631
28635627,SUNW,2.9100,1000,BUY,29632
28635630,SUNW,5.0000,200,SELL,29633
28635953,SUNW,4.7900,65,SELL,29643
28635957,SUNW,3.4800,700,SELL,29644
28635959,SUNW,5.0000,4000,SELL,29645
28635963,SUNW,4.2500,250,SELL,29646
28636284,SUNW,6.0000,50,SELL,29682
28636345,SUNW,8.0000,100,SELL,29690
28636348,SUNW,8.0000,100,SELL,29692
28636351,SUNW,2.7900,200,BUY,29694
28636355,SUNW,3.0100,1000,BUY,29696
28636358,SUNW,2.0000,500,BUY,29698
28636361,SUNW,3.0000,250,BUY,29700
28636364,SUNW,2.1100,300,BUY,29701
28636367,SUNW,4.5100,2000,SELL,29702
28636370,SUNW,3.0500,610,BUY,29703
28636667,SUNW,2.8100,1200,BUY,29717
28636671,SUNW,15.0000,200,SELL,29718
28636674,SUNW,3.6000,1900,SELL,29719
28636677,SUNW,3.0400,440,BUY,29720
28636773,MSFT,53.6000,1200,BUY,29725
28636997,SUNW,3.0000,1000,BUY,29744
28637000,SUNW,103.2300,295,SELL,29745
28637004,SUNW,4.2500,200,SELL,29746
28637326,SUNW,3.2800,5000,BUY,29772
28637330,SUNW,4.0000,1000,SELL,29773
28637333,SUNW,3.5400,880,SELL,29774
28637336,SUNW,3.5700,2100,SELL,29775
28637399,SUNW,2.8500,1000,BUY,29789
28637402,SUNW,3.2000,300,BUY,29791
28637404,SUNW,2.0000,300,BUY,29792
28637405,SUNW,3.4500,1000,SELL,29793
28637409,SUNW,3.6900,300,SELL,29794
28637411,SUNW,3.9000,1350,SELL,29795
28637415,SUNW,2.5000,500,BUY,29796
28637418,SUNW,4.5000,500,SELL,29797
28637422,SUNW,4.6000,179,SELL,29798
28637425,SUNW,3.8900,250,SELL,29799
28637428,SUNW,3.7900,1000,SELL,29801
28637431,SUNW,3.6300,900,SELL,29802
28637434,SUNW,6.0000,100,SELL,29803
28637437,SUNW,26.0000,610,SELL,29804
28637441,SUNW,4.5000,151,SELL,29805
28637465,SUNW,4.0000,200,SELL,29810
28637468,SUNW,5.0000,4000,SELL,29812
28637471,SUNW,4.5000,300,SELL,29813
28637474,SUNW,4.0000,100,SELL,29814
28637477,SUNW,45.0000,200,SELL,29816
28637481,SUNW,3.8600,2760,SELL,29817
28637483,SUNW,4.6000,2000,SELL,29818
28637487,SUNW,4.0000,5000,SELL,29819
28637489,SUNW,4.1000,1000,SELL,29820
28637493,SUNW,4.0000,350,SELL,29821
28637496,SUNW,4.1500,500,SELL,29822
28637500,SUNW,2.5000,100,BUY,29823
28637502,SUNW,10.0000,3900,SELL,29824
28637506,SUNW,4.8000,130,SELL,29825
28637767,SUNW,3.6000,650,SELL,29830
28637769,SUNW,2.7500,250,BUY,29831
28637773,SUNW,2.2800,600,BUY,29832
28637827,SUNW,3.7000,1475,SELL,29835
28637830,SUNW,3.9500,900,SELL,29836
28637834,SUNW,12.4300,243,SELL,29837
28638095,SUNW,3.9500,1000,SELL,29860
28638113,SUNW,3.5700,750,SELL,29861
28638115,SUNW,7.2400,1000,SELL,29862
28638157,SUNW,2.5000,800,BUY,29863
28638160,SUNW,10.0000,300,SELL,29864
28638163,SUNW,2.6500,500,BUY,29865
28638178,SUNW,17.6500,45,SELL,29866
28638181,SUNW,4.0000,1100,SELL,29867
28638185,SUNW,5.0000,300,SELL,29869
28638188,SUNW,3.7500,300,SELL,29871
28638191,SUNW,15.8600,30,SELL,29873
28638194,SUNW,4.8500,2000,SELL,29874
28638198,SUNW,2.9000,50,BUY,29875
28638200,SUNW,3.5000,500,SELL,29876
28638204,SUNW,2.9000,1200,BUY,29877
28638207,SUNW,2.8500,2500,BUY,29878
28638210,SUNW,2.9000,100,BUY,29879
28638225,SUNW,2.0000,500,BUY,29883
28638228,SUNW,2.7500,100,BUY,29884
28638232,SUNW,2.9000,1000,BUY,29885
28638235,SUNW,2.5000,1000,BUY,29886
28638238,SUNW,2.7900,1100,BUY,29887
28638241,SUNW,2.9000,400,BUY,29888
28638244,SUNW,2.7500,200,BUY,29889
28638247,SUNW,2.5000,1000,BUY,29890
28638250,SUNW,2.8000,154,BUY,29891
28638536,SUNW,2.9000,1500,BUY,29896
28638538,SUNW,5.9500,100,SELL,29897
28638542,SUNW,2.7000,120,BUY,29898
28638542,SUNW,3.9000,588,SELL,29899
28638544,SUNW,2.9500,1000,BUY,29900
28638545,SUNW,3.5700,365,SELL,29901
28638548,SUNW,6.9500,500,SELL,29903
28638551,SUNW,4.8500,1000,SELL,29904
28638554,SUNW,4.6400,200,SELL,29905
28638557,SUNW,4.3900,2000,SELL,29906
28638864,SUNW,8.0000,100,SELL,29935
28638868,SUNW,13.0000,100,SELL,29936
28638871,SUNW,4.0000,5000,SELL,29937
28638871,SUNW,1.0000,100,BUY,29938
28638874,SUNW,4.9800,300,SELL,29939
28638877,SUNW,2.9100,300,BUY,29940
28639126,DELL,27.9900,200,SELL,29961
28639194,SUNW,13.0000,120,SELL,29962
28639197,SUNW,2.5000,2000,BUY,29963
28639201,SUNW,3.7200,2200,SELL,29964
28639204,SUNW,10.0000,3775,SELL,29965
28639262,SUNW,3.7500,250,SELL,29967
28639265,SUNW,4.5200,1000,SELL,29969
28639269,SUNW,4.5000,500,SELL,29971
28639269,SUNW,3.0000,100,BUY,29972
28639271,SUNW,4.5000,177,SELL,29973
28639273,SUNW,3.6300,3399,SELL,29974
28639275,SUNW,4.7600,1000,SELL,29975
28639277,SUNW,9.9900,125,SELL,29976
28639278,SUNW,14.6000,200,SELL,29977
28639281,SUNW,3.5000,5000,SELL,29978
28639281,SUNW,2.9500,1000,BUY,29979
28639283,SUNW,3.4000,200,SELL,29980
28639284,SUNW,4.1800,100,SELL,29981
28639287,SUNW,4.0000,3000,SELL,29982
28639287,SUNW,11.5900,2000,SELL,29983
28639290,SUNW,2.9600,40,BUY,29984
28639293,SUNW,3.0000,200,BUY,29985
28639296,SUNW,2.6000,1000,BUY,29986
28639299,SUNW,120.0000,120,SELL,29987
28639302,SUNW,4.0000,200,SELL,29988
28639306,SUNW,25.0000,100,SELL,29989
28639309,SUNW,3.7500,2000,SELL,29990
28639312,SUNW,4.0300,5000,SELL,29991
28639315,SUNW,3.5500,700,SELL,29992
28639318,SUNW,5.0000,770,SELL,29993
28639579,SUNW,4.3500,500,SELL,30010
28639582,SUNW,4.5500,225,SELL,30011
28639585,SUNW,3.7500,300,SELL,30012
28639640,SUNW,4.3600,500,SELL,30014
28639644,SUNW,10.0000,50,SELL,30015
28639646,SUNW,3.8500,1000,SELL,30017
28639909,SUNW,3.2000,500,BUY,30026
28639911,SUNW,3.8500,40,SELL,30027
28639915,SUNW,3.5400,1300,SELL,30028
28639970,SUNW,3.0500,225,BUY,30030
28640034,SUNW,5.8500,1250,SELL,30038
28640038,SUNW,3.5000,55,SELL,30039
28640041,SUNW,3.1000,340,BUY,30040
28640044,SUNW,3.7400,100,SELL,30041
28640047,SUNW,3.2400,300,BUY,30042
28640050,SUNW,3.2500,9000,BUY,30043
28640053,SUNW,3.3000,300,BUY,30044
28640056,SUNW,3.1500,200,BUY,30045
28640059,SUNW,3.1000,1300,BUY,30046
28640062,SUNW,3.1100,10000,BUY,30048
28640354,SUNW,3.1100,1600,BUY,30073
28640358,SUNW,3.5000,500,SELL,30074
28640360,SUNW,4.0000,200,SELL,30075
28640364,SUNW,4.0300,575,SELL,30076
28640366,SUNW,4.2500,455,SELL,30077
28640370,SUNW,36.2000,500,SELL,30078
28640684,SUNW,4.1000,2115,SELL,30126
28640687,SUNW,4.6900,1000,SELL,30127
28640690,SUNW,4.2500,1000,SELL,30129
28640752,SUNW,2.0500,100,BUY,30142
28640755,SUNW,4.5000,100,SELL,30143
28640758,SUNW,2.5500,25,BUY,30144
28640761,SUNW,2.7500,300,BUY,30145
28640764,SUNW,2.8400,1000,BUY,30146
28640768,SUNW,2.5900,1000,BUY,30147
28640770,SUNW,2.5800,100,BUY,30148
28640774,SUNW,4.2000,1250,SELL,30149
28640776,SUNW,4.5000,2100,SELL,30150
28640780,SUNW,3.9000,1000,SELL,30151
28640783,SUNW,11.0000,100,SELL,30152
28641068,SUNW,3.5900,1000,SELL,30165
28641072,SUNW,2.6500,150,BUY,30166
28641074,SUNW,3.5400,300,SELL,30167
28641398,SUNW,3.0000,250,BUY,30212
28641401,SUNW,3.5000,182,SELL,30213
28641404,SUNW,4.0000,250,SELL,30214
28641407,SUNW,3.4500,736,SELL,30215
28641727,SUNW,3.4700,3000,SELL,30232
28641731,SUNW,8.8500,200,SELL,30234
28641794,SUNW,5.0000,200,SELL,30239
28641798,SUNW,2.8800,3400,BUY,30242
28641800,SUNW,2.6500,1000,BUY,30243
28641804,SUNW,3.5900,200,SELL,30245
28641807,SUNW,3.0500,500,BUY,30246
28641810,SUNW,4.8000,2000,SELL,30248
28641828,SUNW,3.1000,1000,BUY,30251
28641831,SUNW,3.6000,500,SELL,30252
28641834,SUNW,3.2700,1000,BUY,30253
28641837,SUNW,4.6000,750,SELL,30254
28641841,SUNW,3.0000,100,BUY,30255
28641844,SUNW,4.3500,10000,SELL,30256
28641847,SUNW,3.2500,859,BUY,30257
28641850,SUNW,3.3800,1500,SELL,30258
28654146,SUNW,5.0000,800,SELL,31438
28654150,SUNW,2.6100,1000,BUY,31439
28654153,SUNW,4.5000,700,SELL,31440
28654476,SUNW,7.0000,140,SELL,31460
28654479,SUNW,5.0000,200,SELL,31462
28654483,SUNW,4.3000,200,SELL,31464
28654544,SUNW,3.7500,100,SELL,31466
28654547,SUNW,6.2500,1743,SELL,31467
28654550,SUNW,5.0000,300,SELL,31468
28654553,SUNW,3.8000,3360,SELL,31469
28654557,SUNW,3.7300,1000,SELL,31470
28654560,SUNW,5.0000,1400,SELL,31472
28654563,SUNW,4.4000,1100,SELL,31473
28654566,SUNW,3.6400,3000,SELL,31474
28654570,SUNW,8.0000,140,SELL,31475
28654572,SUNW,5.0000,600,SELL,31476
28654576,SUNW,5.5000,10000,SELL,31477
28654861,SUNW,4.2500,4500,SELL,31515
28654864,SUNW,3.7800,850,SELL,31516
28654867,SUNW,3.7000,14000,SELL,31517
28654870,SUNW,4.0000,17,SELL,31518
28655190,SUNW,3.6500,200,SELL,31530
28655194,SUNW,6.2600,100,SELL,31531
28655197,SUNW,5.0000,221,SELL,31532
28655520,SUNW,2.8000,400,BUY,31564
28655523,SUNW,2.6800,200,BUY,31566
28655586,SUNW,3.9500,1200,SELL,31576
28655589,SUNW,2.5000,75,BUY,31577
28655593,SUNW,1.0000,200,BUY,31578
28655596,SUNW,2.8000,100,BUY,31579
28655599,SUNW,2.4500,1000,BUY,31580
28655602,SUNW,4.3800,500,SELL,31581
28655605,SUNW,2.9200,500,BUY,31582
28655608,SUNW,2.8800,1000,BUY,31583
28655611,SUNW,2.8000,2000,BUY,31584
28655904,SUNW,10.0000,130,SELL,31608
28655908,SUNW,3.8000,100,SELL,31609
28655911,SUNW,2.5000,30,BUY,31610
28656235,SUNW,9.0000,90,SELL,31646
28656238,SUNW,4.0000,200,SELL,31647
28656241,SUNW,4.1400,100,SELL,31648
28656243,SUNW,4.2100,3997,SELL,31649
28656271,SUNW,4.3900,500,SELL,31653
28656274,SUNW,4.0000,80,SELL,31654
28656277,SUNW,4.2300,1000,SELL,31655
28656280,SUNW,3.7500,535,SELL,31656
28656283,SUNW,6.0000,200,SELL,31657
28656287,SUNW,4.5000,500,SELL,31658
28656289,SUNW,14.0000,100,SELL,31659
28656293,SUNW,3.7000,10,SELL,31660
28656564,SUNW,4.1000,600,SELL,31669
28656567,SUNW,2.5000,200,BUY,31670
28656570,SUNW,2.8000,2000,BUY,31671
28656585,SUNW,4.5000,1500,SELL,31672
28656587,SUNW,4.9000,1000,SELL,31673
28656591,SUNW,3.7800,600,SELL,31674
28656593,SUNW,4.3900,600,SELL,31675
28656597,SUNW,4.2800,480,SELL,31676
28656599,SUNW,2.6600,400,BUY,31677
28656894,SUNW,4.5000,1150,SELL,31687
28656914,SUNW,4.0000,630,SELL,31694
28656917,SUNW,4.2100,1000,SELL,31696
28656920,SUNW,6.0000,100,SELL,31698
28656956,SUNW,6.8000,200,SELL,31700
28656960,SUNW,4.9900,1500,SELL,31701
28656962,SUNW,4.6200,1000,SELL,31702
28656966,SUNW,5.1000,110,SELL,31703
28656969,SUNW,4.0300,300,SELL,31704
28656972,SUNW,3.4800,650,SELL,31705
28656975,SUNW,2.5500,1000,BUY,31706
28656979,SUNW,3.4500,5000,SELL,31707
28656981,SUNW,3.4500,1000,SELL,31708
28656982,SUNW,4.2700,2000,SELL,31709
28656985,SUNW,3.6000,750,SELL,31710
28656985,SUNW,4.1000,1500,SELL,31711
28656988,SUNW,2.8000,300,BUY,31712
28656989,SUNW,3.7100,200,SELL,31713
28656991,SUNW,2.8500,700,BUY,31714
28656995,SUNW,4.1000,200,SELL,31715
28656997,SUNW,5.3500,100,SELL,31716
28656997,SUNW,2.7000,500,BUY,31717
28656998,SUNW,5.0300,140,SELL,31718
28657001,SUNW,4.1000,1500,SELL,31719
28657003,SUNW,2.7500,1000,BUY,31720
28657007,SUNW,2.7800,1000,BUY,31721
28657009,SUNW,2.5000,1000,BUY,31722
28657013,SUNW,4.0000,290,SELL,31723
28657113,SUNW,3.4800,5000,SELL,31726
28657117,SUNW,3.1500,10000,BUY,31727
28657119,SUNW,3.2000,330,BUY,31728
28657123,SUNW,1.0000,1,BUY,31729
28657299,SUNW,2.7800,100,BUY,31745
28657301,SUNW,4.2000,200,SELL,31746
28657305,SUNW,2.4100,365,BUY,31747
28657443,SUNW,1.0000,1,BUY,31749
28657445,SUNW,1.0000,1,BUY,31750
28657449,SUNW,1.0000,1,BUY,31751
28657511,SUNW,4.2300,200,SELL,31755
28657514,SUNW,4.2500,8800,SELL,31756
28657517,SUNW,2.0000,50,BUY,31757
28657520,SUNW,5.0000,100,SELL,31758
28657523,SUNW,4.4100,76,SELL,31759
28657526,SUNW,5.1200,5000,SELL,31760
28657530,SUNW,5.0000,200,SELL,31761
28657533,SUNW,5.2600,100,SELL,31762
28657536,SUNW,4.0000,120,SELL,31763
28657539,SUNW,4.0000,5000,SELL,31764
28657542,SUNW,4.2500,593,SELL,31766
28657628,SUNW,2.5000,500,BUY,31770
28657631,SUNW,2.7000,100,BUY,31771
28657634,SUNW,2.7000,800,BUY,31772
28657638,SUNW,3.5000,1625,SELL,31773
28657827,SUNW,3.7500,1300,SELL,31776
28657830,SUNW,3.7200,4500,SELL,31778
28657833,SUNW,3.6800,1000,SELL,31780
28657958,SUNW,5.2000,400,SELL,31793
28657960,SUNW,3.8000,350,SELL,31795
28658023,SUNW,4.5000,320,SELL,31799
28658026,SUNW,2.5000,1615,BUY,31800
28658036,SUNW,3.4000,645,SELL,31801
28658037,SUNW,3.0000,2430,BUY,31802
28658038,SUNW,3.9000,300,SELL,31803
28658040,SUNW,2.9900,500,BUY,31804
28658041,SUNW,2.0000,100,BUY,31805
28658044,SUNW,4.2500,600,SELL,31806
28658048,SUNW,3.5800,500,SELL,31807
28658050,SUNW,3.8000,500,SELL,31808
28658054,SUNW,3.0000,300,BUY,31810
28658057,SUNW,2.5000,1000,BUY,31811
28658060,SUNW,6.0000,5400,SELL,31812
28658157,SUNW,1.8100,500,BUY,31816
28658160,SUNW,3.7500,2000,SELL,31818
28658163,SUNW,8.0000,200,SELL,31819
28658166,SUNW,2.9600,200,BUY,31820
28658342,SUNW,3.0000,100,BUY,31821
28658346,SUNW,2.5000,1500,BUY,31822
28658486,SUNW,2.0000,500,BUY,31824
28658490,SUNW,3.8500,100,SELL,31825
28658553,SUNW,2.7000,740,BUY,31828
28658556,SUNW,3.5000,1000,SELL,31830
28658559,SUNW,2.7100,1000,BUY,31831
28658562,SUNW,2.0200,1000,BUY,31832
28658565,SUNW,2.9000,100,BUY,31833
28658569,SUNW,9.0000,2500,SELL,31836
28658571,SUNW,3.5500,3000,SELL,31838
28658575,SUNW,3.6000,750,SELL,31839
28658578,SUNW,6.2100,3000,SELL,31840
28658582,SUNW,3.0000,266,BUY,31841
28658584,SUNW,4.0000,100,SELL,31842
28658588,SUNW,3.5500,200,SELL,31843
28658672,SUNW,3.0100,325,BUY,31844
28658675,SUNW,3.4500,190,SELL,31845
28658678,SUNW,2.7500,750,BUY,31846
28658837,SUNW,5.0600,300,SELL,31850
28658840,SUNW,3.0500,5000,BUY,31851
28658871,SUNW,3.6000,5,SELL,31852
28658874,SUNW,3.7800,2000,SELL,31853
28658877,SUNW,9.2500,70,SELL,31854
28658901,SUNW,4.0000,300,SELL,31857
28658904,SUNW,3.4000,510,SELL,31858
28658907,SUNW,2.7500,300,BUY,31859
28658910,SUNW,2.8700,1610,BUY,31860
28658914,SUNW,4.8100,1000,SELL,31861
28658916,SUNW,3.0500,5000,BUY,31862
28658920,SUNW,5.1000,100,SELL,31863
28658923,SUNW,3.1000,995,BUY,31864
28658926,SUNW,3.4800,400,SELL,31865
28658929,SUNW,3.3200,1075,BUY,31866
28658932,SUNW,5.5000,1500,SELL,31867
28658935,SUNW,3.5200,1150,SELL,31868
28658938,SUNW,3.7000,1000,SELL,31869
28659056,SUNW,4.1000,205,SELL,31871
28659060,SUNW,4.6000,1180,SELL,31872
28659062,SUNW,1.0000,1,BUY,31873
28659201,SUNW,5.0000,300,SELL,31874
28659204,SUNW,4.0000,400,SELL,31875
28659207,SUNW,6.5000,600,SELL,31876
28659210,SUNW,3.4200,50,SELL,31877
28659386,SUNW,1.0000,1,BUY,31878
28659389,SUNW,1.0000,1,BUY,31879
28659392,SUNW,1.0000,1,BUY,31880
28659395,SUNW,1.0000,1,BUY,31881
28659458,SUNW,1.0000,1,BUY,31882
28659461,SUNW,3.5500,810,SELL,31883
28659464,SUNW,3.3000,2800,BUY,31884
28659467,SUNW,3.9800,635,SELL,31885
28659471,SUNW,4.3000,1000,SELL,31886
28659473,SUNW,3.4000,900,SELL,31887
28659477,SUNW,2.7500,500,BUY,31888
28659480,SUNW,3.2200,1500,BUY,31889
28659483,SUNW,4.7100,1000,SELL,31890
28659530,SUNW,3.5500,100,SELL,31891
28659593,SUNW,2.7200,1000,BUY,31892
28659596,SUNW,4.0000,100,SELL,31893
28659599,SUNW,3.0000,3000,BUY,31894
28659602,SUNW,4.0000,292,SELL,31895
28659606,SUNW,2.9500,1000,BUY,31896
28659608,SUNW,1.0000,1,BUY,31897
28659612,SUNW,3.0400,1500,BUY,31898
28659615,SUNW,3.0000,200,BUY,31899
28659618,SUNW,3.0000,200,BUY,31900
28659621,SUNW,3.0200,400,BUY,31901
28659624,SUNW,3.4600,500,SELL,31902
28659627,SUNW,5.0000,1,SELL,31903
28659630,SUNW,1.0000,1,BUY,31904
28659634,SUNW,2.8400,500,BUY,31905
28659770,SUNW,4.4900,1000,SELL,31906
28659774,SUNW,10.2500,141,SELL,31907
28659776,SUNW,15.0000,300,SELL,31908
28659780,SUNW,4.1500,1000,SELL,31909
28659782,SUNW,3.8200,1400,SELL,31910
28659915,SUNW,3.7400,800,SELL,31912
28659918,SUNW,4.4500,1400,SELL,31913
28659921,SUNW,4.0000,1400,SELL,31915
28659924,SUNW,3.1200,4600,BUY,31916
28659927,SUNW,3.6000,400,SELL,31917
28659930,SUNW,3.5900,3000,SELL,31918
28659992,SUNW,3.2100,2000,BUY,31919
28659994,SUNW,3.5100,9100,SELL,31920
28659998,SUNW,3.7500,1600,SELL,31921
28660100,SUNW,4.2000,1500,SELL,31933
28660103,SUNW,3.6100,5000,SELL,31934
28660106,SUNW,4.0000,500,SELL,31935
28660429,SUNW,4.4200,760,SELL,31939
28660433,SUNW,4.0000,2200,SELL,31940
28660435,SUNW,3.6100,1200,SELL,31941
28660499,SUNW,4.4100,101,SELL,31942
28660502,SUNW,5.0000,25,SELL,31943
28660505,SUNW,5.0000,30,SELL,31944
28660508,SUNW,2.3400,233,BUY,31945
28660511,SUNW,3.9900,500,SELL,31946
28660514,SUNW,2.8500,1000,BUY,31947
28660517,SUNW,2.8500,100,BUY,31948
28660520,SUNW,3.5600,7700,SELL,31949
28660524,SUNW,3.9300,1000,SELL,31950
28660526,SUNW,2.9700,1000,BUY,31951
28660530,SUNW,3.8800,1000,SELL,31952
28660532,SUNW,2.8600,1800,BUY,31953
28660536,SUNW,2.1100,500,BUY,31954
28660539,SUNW,2.9000,268,BUY,31955
28660542,SUNW,3.4000,3000,SELL,31956
28660869,SUNW,7.2000,100,SELL,31970
28660872,SUNW,2.5000,2000,BUY,31971
28660876,SUNW,2.4000,500,BUY,31972
28661198,SUNW,2.9500,911,BUY,31981
28661202,SUNW,4.2500,5000,SELL,31982
28661264,SUNW,4.5000,700,SELL,31983
28661267,SUNW,2.8500,200,BUY,31984
28661271,SUNW,3.5600,400,SELL,31985
28661273,SUNW,3.0500,500,BUY,31986
28661277,SUNW,3.0400,1000,BUY,31987
28661279,SUNW,3.1200,2750,BUY,31988
28661283,SUNW,3.1500,3000,BUY,31989
28661286,SUNW,5.5000,100,SELL,31990
28661289,SUNW,3.1000,2500,BUY,31991
28661292,SUNW,3.1000,1000,BUY,31992
28661295,SUNW,3.7500,2000,SELL,31993
28661583,SUNW,3.2600,10000,BUY,31999
28661586,SUNW,3.6300,3670,SELL,32000
28661590,SUNW,3.5800,1000,SELL,32001
28661592,SUNW,3.5500,150,SELL,32002
28661596,SUNW,3.1500,500,BUY,32003
28661913,SUNW,3.5400,120,SELL,32022
28661916,SUNW,3.1800,1500,BUY,32023
28661919,SUNW,3.1200,2000,BUY,32024
28662242,SUNW,3.1500,1000,BUY,32032
28662305,SUNW,3.1900,8725,BUY,32033
28662308,SUNW,3.1300,300,BUY,32034
28666452,MSFT,53.6000,300,BUY,32219
28677609,DELL,1.0000,100,BUY,32795
28682648,SUNW,3.3100,3200,BUY,32963
28688397,SUNW,3.3700,10000,SELL,32986
28694026,MSFT,54.0000,400,SELL,33012
28702852,MSFT,53.8000,100,SELL,33049
28708902,MSFT,53.8000,100,SELL,33075
28745468,SUNW,3.4500,2000,SELL,33244
28764889,KLAC,36.6100,1000,BUY,33317
28773268,IBM,79.9100,600,BUY,33351
28791834,MSFT,54.5000,175,SELL,33422
28792177,GE,25.9800,900,SELL,33423
28801067,SUNW,3.7900,1000,SELL,33487
28801069,SUNW,3.2500,7692,BUY,33488
28801111,SUNW,3.5800,500,SELL,33496
28801112,SUNW,2.9900,5000,BUY,33497
28801113,SUNW,2.9900,2800,BUY,33498
28801137,SUNW,3.2500,1000,BUY,33508
28801188,INTC,16.5200,2000,BUY,33509
28801486,SUNW,3.3800,2900,SELL,33527
28801565,SUNW,3.5000,1000,SELL,33532
28801979,SUNW,3.3800,3300,SELL,33558
28805017,GE,25.8600,300,SELL,33600
28808789,DELL,27.5100,1000,BUY,33641
28814127,DELL,27.5500,500,BUY,33675
28815222,GE,25.7800,1000,SELL,33688
28815361,MSFT,53.9900,150,SELL,33690
28818943,MSFT,53.1600,150,BUY,33730
28822417,SUNW,3.3110,5000,BUY,33752
28822477,DELL,27.5600,1000,BUY,33753
28827215,KLAC,36.6500,1000,BUY,33776
28841958,DELL,27.7200,1000,SELL,33866
28850309,DELL,27.6000,500,BUY,33906
28850622,DELL,1.0000,100,BUY,33907
28851010,DELL,1.0000,100,BUY,33910
28854128,CSCO,14.0000,1100,SELL,33928
28854424,INTC,16.4500,1000,BUY,33930
28862415,MSFT,53.6000,400,BUY,34025
28862979,MSFT,53.6000,1200,BUY,34037
28867400,MSFT,54.3500,150,SELL,34073
28870269,MSFT,53.9500,400,SELL,34090
28876973,CSCO,13.7000,2000,SELL,34129
28881595,MSFT,53.7300,100,SELL,34150
28887035,SUNW,3.3980,6345,SELL,34182
28888376,MSFT,53.9300,50,SELL,34192
28895343,INTC,16.6100,3455,BUY,34246
28897079,MSFT,53.5750,1200,BUY,34263
28897662,MSFT,53.6000,400,BUY,34281
28898400,MSFT,53.6000,1200,BUY,34296
28899285,SUNW,3.3500,2000,BUY,34312
28903561,DELL,26.5700,10,BUY,34351
28904932,CSCO,12.0600,1000,BUY,34360
28912076,INTC,16.8400,100,SELL,34406
28920240,DELL,1.0000,100,BUY,34454
28925599,DELL,26.5700,10,BUY,34514
28926989,IBM,80.2500,1000,BUY,34605
28927123,KLAC,36.8500,1000,BUY,34800
28933553,INTC,16.5000,3000,BUY,36095
28936262,MSFT,53.1600,150,BUY,36156
28937224,INTC,17.0000,200,SELL,36195
28938251,CSCO,13.0800,100,BUY,36239
28938332,CSCO,14.1100,100,SELL,36241
28939778,INTC,16.2400,100,BUY,36286
28939873,INTC,17.3100,100,SELL,36289
28940415,CSCO,13.5600,5000,BUY,36302
28940957,KLAC,36.3500,100,BUY,36317
28941033,KLAC,38.0400,100,SELL,36319
28942853,INTC,16.6500,3455,BUY,36378
28943642,DELL,27.1000,100,BUY,36405
28943719,DELL,28.2200,100,SELL,36406
28944526,MSFT,53.2000,100,BUY,36431
28944601,MSFT,54.2500,100,SELL,36435
28945568,MSFT,53.8500,400,SELL,36467
28953161,MSFT,53.9380,400,SELL,36719
28953208,MSFT,53.9630,1200,SELL,36721
28953361,MSFT,53.9880,1200,SELL,36730
28953414,MSFT,53.6250,400,BUY,36734
28953585,MSFT,53.9880,400,SELL,36742
28953663,MSFT,53.9880,1200,SELL,36746
28953763,MSFT,53.6250,1200,BUY,36753
28954075,SUNW,3.4000,2000,SELL,36765
28955802,MSFT,53.8000,200,SELL,36822
28956218,MSFT,53.9000,400,SELL,36828
28959767,MSFT,53.9630,400,SELL,36896
28960046,MSFT,53.6250,400,BUY,36903
